CpG,gamma_mean,gamma_sd,gamma_lower,gamma_upper,p_gamma_gt_0
cg18356643,0.0460816463765253,0.3129256035671385,-0.5672525366150661,0.6594158293681168,0.5585368781714533
cg11508089,-0.0051303547112323,0.3036407775314473,-0.6002662786728691,0.5900055692504044,0.4932597392020217
cg26857113,-0.0058812207667966,0.2321788624870019,-0.4609517912413203,0.4491893497077271,0.48989564892143156
cg05664581,0.0181952152072593,0.488499174221306,-0.9392631662665004,0.975653596681019,0.514856038559106
cg09839794,-0.0164271729197744,0.4426813213137103,-0.8840825626946465,0.8512282168550978,0.48519930758040186
cg19635296,-0.0364189873987485,0.3594610927315192,-0.7409627291525261,0.6681247543550292,0.45964999834974385
cg12999414,-0.0213684233652397,0.2384021013797431,-0.48863654206953616,0.44589969533905677,0.4642898835211864
cg00310215,-0.0105615600636007,0.2531023559812709,-0.5066421777868916,0.4855190576596902,0.4833576010275251
cg23110632,-0.0314519555585292,0.26681768393033,-0.554414616061976,0.49151070494491755,0.4530821319715379
cg00013247,0.0318793096679032,0.2737090928998503,-0.5045905124158033,0.5683491317516097,0.5463605654992901
cg17213306,-0.0289157045936411,0.2329985617511286,-0.4855928856258532,0.42776147643857093,0.4506170583829484
cg22972602,-0.035451487001452,0.384439463805451,-0.7889528360601359,0.718049862057232,0.46326319503728064
cg17252422,-0.0478035015967321,0.5056964254313704,-1.038968495442218,0.9433614922487539,0.46234406176233667
cg02933226,-0.0161820271676965,0.2395148999781084,-0.48563123112478895,0.45326717678939593,0.47306728338903825
cg02584868,0.0032491275399086,0.3060270890377769,-0.5965639669741342,0.6030622220539513,0.5042355400703549
cg19184757,-0.0278845534774724,0.2240286126070757,-0.4669806341873408,0.41121152723239596,0.45047208486947576
cg08617287,-0.0357602158659598,0.493117913212747,-1.0022713257629439,0.9307508940310243,0.47109460579128204
cg26113820,-0.0502090907415177,0.44550635347389,-0.9234015435503421,0.8229833620673067,0.45513373373663346
cg03839241,-0.0191908427380317,0.2349860440552665,-0.47976348908635397,0.4413818036102906,0.4674553585979594
cg10616581,-0.1060053838453278,0.5234343134114211,-1.1319366381317133,0.9199258704410577,0.4197555105168326
cg00930873,0.005062874250774,0.1903597801084207,-0.36804229476173056,0.3781680432632786,0.5106091554682592
cg03085921,-0.0105032743570974,0.249368985251472,-0.49926648544998253,0.4782599367357877,0.48320175375703156
cg18909565,-0.0170675248400857,0.2413148322514023,-0.49004459605283424,0.4559095463726628,0.4718074322680008
cg21376378,-0.0388315397048183,0.5186712893247302,-1.0554272667812894,0.9777641873716528,0.47016013130068857
cg03807462,-0.0053147532764936,0.4368651795731568,-0.8615705052398809,0.8509409986868938,0.4951467235412714
cg04293746,-0.0047123136925684,0.2692349716955154,-0.5324128582157787,0.5229882308306418,0.4930178268479064
cg01988539,-0.0326516661145345,0.4152794881193948,-0.8465994628285484,0.7812961305994793,0.4686651480060341
cg05725005,-0.0004180916257573,0.2370122235371916,-0.4649620497586528,0.4641258665071382,0.49929626270913785
cg01307653,-0.0467578876929617,0.2933790207123774,-0.6217807682892215,0.528264992903298,0.4366859031183439
cg14309139,-0.0214272944331225,0.2353461233842852,-0.48270569626632154,0.4398511074000765,0.4637280685256884
cg19633755,-0.0449093707253855,0.3608424227531895,-0.7521605193216369,0.6623417778708659,0.45047671648520116
cg17653914,-0.0414338846482515,0.4975396667640745,-1.0166116315058376,0.9337438622093346,0.46681542525344355
cg20215112,-0.0091720657975445,0.331760364455437,-0.6594223801302009,0.641078248535112,0.4889719835274777
cg12451099,-0.013715066957411,0.3167906510890219,-0.6346247430918939,0.6071946091770719,0.4827336719363178
cg11342997,-0.0056503359851564,0.3388224098174882,-0.6697422592274332,0.6584415872571204,0.4933473897210321
cg13866150,0.0050357701286743,0.1628094813437027,-0.31407081330498304,0.3241423535623316,0.5123374960626303
cg13774515,-0.0110335621314575,0.2576304572298648,-0.5159892583019924,0.4939221340390774,0.48291968555058096
cg02554923,-0.0157727423229778,0.2161962768995284,-0.43951744504605345,0.4079719604000978,0.47092070035128
cg02514623,-0.0354038119438732,0.3166831493394316,-0.6561027846491592,0.5852951607614127,0.4554927015499617
cg08273474,-0.0261124414120038,0.5210687596987319,-1.0474072104215182,0.9951823275975107,0.48001607633526566
cg12315391,-0.0532766289942642,0.5237875472599274,-1.0799002216237217,0.9733469636351934,0.45949176709488515
cg03450698,-0.0029552967666625,0.3254260232781584,-0.640790302391853,0.634879708858528,0.49637712861939676
cg20083419,-0.0062374220248838,0.243173568233002,-0.48285761576156777,0.47038277171180015,0.48976821966944206
cg21178573,-0.0092711213812222,0.4131196233966528,-0.8189855832386617,0.8004433404762172,0.49104779424430867
cg26485928,-0.0049706741063952,0.3361600759745095,-0.6638444230164338,0.6539030748036434,0.4941012037275613
cg16972488,-0.0166727083153166,0.3003972335292195,-0.6054512860325868,0.5721058694019535,0.4778691873534191
cg05742632,0.0292562407869107,0.4987355893247474,-0.9482655142895942,1.0067779958634155,0.5233888683795032
cg21835206,-0.018164776062664,0.3042201376251648,-0.614436245807987,0.578106693682659,0.4761935762915662
cg22373416,0.0241728770719268,0.3125534292960335,-0.5884318443482989,0.6367775984921525,0.5308234580538629
cg15877740,0.0134098366010123,0.2077165257919628,-0.3937145539512348,0.4205342271532594,0.5257371771309007
cg07095347,-0.0219052610693396,0.4263150985666419,-0.8574828542599577,0.8136723321212784,0.47951024736104375
cg03802507,-0.0288475396440346,0.2857379190643889,-0.5888938610102369,0.5311987817221676,0.4597918854379236
cg22257667,0.0041164362842824,0.2845896935796763,-0.5536793631318832,0.5619122357004479,0.5057702835093069
cg23566030,-0.0197561472046437,0.4605503302824357,-0.9224347945582176,0.8829225001489303,0.48289188960803453
cg23929037,-0.0140976641865643,0.2435531050976941,-0.49146175017804467,0.4632664218049161,0.47692078172429186
cg26315277,-6.776766660494459e-05,0.3670541112135947,-0.7194938256452507,0.7193582903120407,0.4999263449543996
cg17010745,-0.0097179995794712,0.3393536939197293,-0.6748512396621406,0.6554152405031982,0.48857713601011765
cg23452552,0.0686463995122863,0.5201844543236493,-0.9509151309620663,1.088207929986639,0.5524942083801446
cg07539423,-0.0200390853781087,0.3511257150534792,-0.708245486882928,0.6681673161267105,0.47724433039326486
cg03942000,-0.0554244864742331,0.5358351145094915,-1.1056613109128364,0.9948123379643702,0.4588085851126753
cg23390953,0.0088123304210454,0.3882320628995107,-0.7521225128619955,0.7697471737040864,0.5090546599916852
cg09736035,-0.0199667073421079,0.2958854086727533,-0.5999021083407045,0.5599686936564886,0.4730993074715578
cg02341818,-0.0170119832076921,0.3125340075951501,-0.6295786380941863,0.595554671678802,0.47829532378128436
cg20204146,-0.0146384622547348,0.2920261909653954,-0.5870097965469098,0.5577328720374403,0.48001050274038504
cg13402193,0.001616267729096,0.2336600108377428,-0.45635735351287987,0.4595898889710719,0.5027595324905414
cg18153509,-0.0228753090284649,0.3229681159900956,-0.6558928163690523,0.6101421983121225,0.47176717156742587
cg00154486,-0.0144447723601525,0.3399190846751291,-0.6806861783234055,0.6517966336031005,0.4830521533142733
cg27391649,-0.0112003703626426,0.2669544208451487,-0.534431035219134,0.5120302944938487,0.48326684124946384
cg06043205,-0.0113784821057174,0.2074049384334164,-0.4178921614352135,0.3951351972237787,0.478124524878061
cg03163184,-0.0389289823527133,0.479890322063134,-0.9795140135964558,0.9016560488910293,0.46767302867164373
cg01898377,0.025778315320599,0.3983944093284484,-0.7550747269631598,0.8066313576043579,0.5257957640459119
cg10007431,-0.0540698688905397,0.5119605325351464,-1.0575125126594265,0.9493727748783471,0.45794456457753085
cg06309757,-0.0300227464454999,0.2824183403772175,-0.5835626935848461,0.5235172006938464,0.45766981041547006
cg18295954,-0.0235120040561508,0.3608831752747113,-0.730843027594585,0.6838190194822833,0.4740267722029363
cg27647859,-0.0063993397129272,0.3363726736973894,-0.6656897801598103,0.652891100733956,0.49241075929959854
cg03899760,0.0240635884422476,0.500319731374161,-0.9565630850511079,1.004690261935603,0.5191803007385627
cg13486820,0.0102670923009866,0.3967203786630922,-0.7673048498786741,0.7878390344806472,0.5103234425416643
cg25422422,-0.0209722382652633,0.3159151871387739,-0.6401660050572602,0.5982215285267336,0.4735353932603005
cg08257516,-0.0124860059032647,0.3356023751825839,-0.6702666612611291,0.6452946494545998,0.48516087156119925
cg20218251,-0.0767919611813114,0.4155397698070074,-0.8912499100030459,0.7376659876404231,0.4266927541064378
cg13066404,-0.0144704640891111,0.2244265438203167,-0.4543464899769319,0.42540556179870964,0.4742950082563234
cg05298340,-0.024454388453179,0.3444582923243236,-0.6995926414088534,0.6506838645024953,0.4717013618989335
cg21879618,-0.0600775120669189,0.3318853796026806,-0.7105728560881729,0.5904178319543351,0.42817638739395036
cg22811808,0.0486378171025642,0.3558879779251163,-0.6489026196306636,0.7461782538357921,0.5543526314164797
cg12827555,-0.0219271664179339,0.4836763581271519,-0.9699328283471516,0.9260784955112837,0.4819203933129249
cg22804672,-0.0579484176103685,0.5010864209158153,-1.0400778026053665,0.9241809673846295,0.45396672842719354
cg02481504,0.0036884272737016,0.3591954034246565,-0.7003345634386252,0.7077114179860283,0.5040964993273748
cg09029989,-0.0264646625165189,0.2302238068640494,-0.4777033239700557,0.4247739989370179,0.4542416263245821
cg11770727,-0.0539945686937863,0.5393086820189673,-1.1110395854509623,1.0030504480633895,0.4601252769153017
cg12462816,-0.0178421040760003,0.2929821015061598,-0.5920870230280735,0.5564028148760729,0.47572011231961975
cg09706486,0.0085121354980873,0.5417731016771109,-1.05336314378905,1.0703874147852246,0.5062677734045573
cg27494453,-0.0154430068646894,0.2729017281762289,-0.550330394090098,0.5194443803607193,0.47743663289034466
cg03524646,-0.0635597698497483,0.3829587456201759,-0.814158911265293,0.6870393715657964,0.4340901698400028
cg17775617,-0.0249064869904404,0.5193898597585336,-1.042910612117166,0.9930976381362854,0.4808767080549463
cg01490165,-0.0027914147816706,0.4378844837035707,-0.8610450028406691,0.855462173277328,0.4974568502023262
cg18889628,0.0076087240123248,0.3831279033110075,-0.7433219664772498,0.7585394145018994,0.507922268685379
cg21430924,-0.0110870761868077,0.2089354444778712,-0.4206005473634353,0.39842639498981985,0.47884021763895757
cg08938156,0.0079606300240794,0.4892762706545766,-0.9510208604588907,0.9669421205070495,0.5064905902321983
cg15091495,0.0222786697742357,0.2252885025458614,-0.41928679521565265,0.46384413476412406,0.539387001318711
cg14002601,-0.0140011227592406,0.2229303422891094,-0.450944593645895,0.4229423481274138,0.4749609232093941
cg06784824,-0.1225134925667267,0.4829887221148378,-1.0691713879118088,0.8241444027783553,0.39988026054074144
cg15822951,-0.0442404340731091,0.4172766903000451,-0.8621027470611975,0.7736218789149794,0.4577825200225074
cg03643658,-0.0107435642772395,0.2065973228983049,-0.4156743171579171,0.3941871886034381,0.47926337578193057
cg10620616,-0.0011232081519172,0.4407945796214972,-0.8650805842100517,0.8628341679062173,0.49898343864173655
cg24398532,-0.0263626125291692,0.4302271708582553,-0.8696078674113495,0.8168826423530112,0.47556969056752185
cg07298680,-0.0241467708653763,0.478735462172938,-0.9624682767243348,0.9141747349935821,0.47988641828955736
cg00743923,-0.0367923273412273,0.5031499824922541,-1.0229662930260452,0.9493816383435907,0.47085373124332597
cg09463690,-0.0130218675740682,0.2354112408483021,-0.4744278996367403,0.4483841644886039,0.4779435957097429
cg06504521,-0.001715610720435,0.380608738899925,-0.747708738964288,0.744277517523418,0.49820175612001194
cg04235854,-0.0235007632468316,0.4130334819599881,-0.8330463878884083,0.7860448613947452,0.47731323899700173
cg24803018,-0.0162266124988728,0.2362332447374983,-0.4792437721843695,0.44679054718662387,0.4726186087734896
cg07582800,-0.0077519753728552,0.3239300127596545,-0.642654800381778,0.6271508496360676,0.4904538157877223
cg11145593,-0.0364600678823342,0.2639181551661128,-0.5537396520079153,0.48081951624324687,0.4450612724133852
cg02410726,-0.0191514929464876,0.5364810437277503,-1.0706543386528782,1.032351352759903,0.4857614394861911
cg16274762,-0.0461851891504167,0.317638237124225,-0.6687561339138977,0.5763857556130643,0.44219679976025206
cg16095149,-0.0141457727613343,0.2718646631266038,-0.5470005124894778,0.5187089669668091,0.47925143572139084
cg13830021,0.0199699896253544,0.4705647282845241,-0.9023368778123129,0.9422768570630216,0.5169253706459235
cg03023666,-0.0177585880500664,0.2266001929550066,-0.46189496624187937,0.42637779014174654,0.4687669895552281
cg08004469,-0.040162755906722,0.5202964089113186,-1.0599437173729063,0.9796182055594623,0.4692353757203609
cg22776942,0.0078863912166053,0.4879424137073309,-0.9484807396497632,0.9642535220829738,0.5064476418389682
cg05847769,-0.0062608687206625,0.2396256317542253,-0.4759271069589441,0.46340536951761907,0.48957773809981486
cg07023974,-0.0368856420761767,0.4686054513973405,-0.9553523268149641,0.8815810426626106,0.4686301969163956
cg26885075,-0.0273899163625205,0.2973690317692369,-0.6102332186302248,0.5554533859051838,0.46330631713651804
cg16995119,-0.0351820425641275,0.439939734712275,-0.8974639226001865,0.8270998374719315,0.4681305020075005
cg19723657,0.0250755186978799,0.4379260665338996,-0.8332595717085632,0.8834106091043231,0.5228308419905379
cg25922445,-0.0169111308779704,0.2388045675868683,-0.48496808334823227,0.45114582159229144,0.47177218777100727
cg14900302,-0.0158719229056973,0.2503707656167868,-0.5065986235145994,0.47485477770320483,0.4747265119331845
cg17348621,-0.0057994555537545,0.2351319660447722,-0.466658109001508,0.455059197893999,0.4901612124429716
cg17711361,-0.012760133157944,0.5523679337653917,-1.095401283338112,1.0698810170222237,0.49078493955586033
cg21811040,-0.006901574824432,0.2232796003425328,-0.4445295914957963,0.4307264418469323,0.48767065319754543
cg19424261,-0.0011877456601575,0.2510103839074779,-0.4931680981188141,0.4907926067984991,0.49811226855809254
cg13681420,0.0294968438366937,0.3026371578507029,-0.563671985550684,0.6226656732240714,0.5388218470624662
cg05516423,-0.020445654936666,0.2870640669119208,-0.5830912260840307,0.5421999162106989,0.47161001226727794
cg08927001,-0.0242577732290145,0.3175172592303117,-0.6465916013204254,0.5980760548623965,0.4695511180407642
cg16603464,-0.0103629630776324,0.3211410875091319,-0.6397994945955309,0.6190735684402661,0.4871286892282949
cg21087351,-0.0183337613011407,0.2196618678217479,-0.44887102223176656,0.4122034996294852,0.4667414759164846
cg12406333,-0.0039606186381941,0.5305570992613887,-1.043852533190516,1.0359312959141276,0.4970219160982726
cg17523323,-0.0146517920531686,0.2635314057011397,-0.5311733472274024,0.5018697631210652,0.4778310697778567
cg17613601,0.0222092771541551,0.2200130960145965,-0.40901639103445403,0.45343494534276424,0.5402030391967527
cg01022861,-0.0510669728953365,0.3554965150953855,-0.747840142482292,0.6457061966916191,0.44288854062634264
cg26161880,-0.0153302716237287,0.3477264864794623,-0.6968741851234748,0.6662136418760174,0.48241746569378263
cg05357426,-0.0037707204554898,0.5111002330948023,-1.0055271773213024,0.9979857364103228,0.497056768763687
cg07383477,-0.0178708558166864,0.2784263719039143,-0.5635865447483583,0.5278448331149856,0.4744113759573386
cg17642263,0.010949197459208,0.2128923773715157,-0.40631986218896277,0.4282182571073788,0.5205088267355265
cg27081098,-0.023894389829088,0.2309504911950091,-0.4765573525713058,0.42876857291312986,0.4587985142320583
cg18600337,0.0390918634936935,0.4295212163207088,-0.8027697204948957,0.8809534474822828,0.5362587296486103
cg14726609,-0.0270389951451161,0.2321494437319158,-0.48205190485967103,0.42797391456943884,0.4536390925914321
cg09172296,-0.0043432589536475,0.2738539285928525,-0.5410969589956385,0.5324104410883435,0.4936731344177163
cg10760299,-0.0116723456126747,0.3348423460107167,-0.6679633437936795,0.6446186525683301,0.4860959961751128
cg04964099,-0.1692940090074782,0.4594699047329907,-1.06985502228414,0.7312670042691836,0.3562669761800007
cg06682189,0.0247356909340137,0.4166845015587035,-0.7919659321210452,0.8414373139890726,0.5236685553115912
cg21115959,0.0040125314676684,0.3161518702326382,-0.6156451341883024,0.6236701971236392,0.505063153597935
cg13003121,-0.0911483687267922,0.4981063729328345,-1.0674368596751478,0.8851401222215634,0.4274030242135791
cg15131523,-0.0068328389329018,0.3432594060225375,-0.6796212747370752,0.6659555968712717,0.49205927560980145
cg15261209,-0.0136372185096164,0.2218905367451261,-0.4485426705300636,0.42126823351083076,0.4754967467961413
cg12509499,-0.0483065122784274,0.3852562029205587,-0.8034086700027224,0.7067956454458676,0.4501081861631552
cg24397541,0.0068561390270549,0.2534940264511578,-0.4899921528172144,0.5037044308713242,0.5107886972285155
cg16029138,-0.030296539612071,0.3056756215720664,-0.6294207578933212,0.5688276786691792,0.46052413009462556
cg04290072,-0.0208675752631651,0.211367274928534,-0.43514743412309176,0.3934122835967615,0.4606776687770888
cg05468481,-0.0584021405971714,0.5587153985746708,-1.153484321803526,1.0366800406091834,0.45837465092675955
cg05454558,-0.0008070316649072,0.2412797501407989,-0.473715341940873,0.4721012786110586,0.4986656217430634
cg20117682,-0.0670536835030716,0.5243581249505846,-1.0947956084062174,0.9606882414000742,0.44912290022608004
cg09885336,-0.009184815529909,0.4166508943468899,-0.8258205684498132,0.8074509373899952,0.49120627232497105
cg11772912,-0.030617223981266,0.2890984652799765,-0.5972502159300199,0.536015767967488,0.45782851902455457
cg18264421,0.0004398713033201,0.2531670890618964,-0.4957676232579968,0.49664736586463704,0.5006931515987643
cg01794235,-0.016673297179878,0.2405747561804278,-0.48819981929351647,0.4548532249337605,0.4723729866963877
cg17883492,0.0080285611447429,0.3018080587512581,-0.583515234007723,0.5995723562972088,0.5106112301629526
cg22869909,-0.0160220429501677,0.4285171375500655,-0.8559156325482961,0.8238715466479606,0.4850872209664894
cg27294582,0.0090776005359652,0.3295850072472046,-0.6369090136685558,0.6550642147404862,0.5109864853261107
cg08996087,-0.0460365341923792,0.3538151967559366,-0.7395143198340149,0.6474412514492566,0.4482378668566658
cg26148466,-0.0154791997448397,0.2163451554192587,-0.4395157043665867,0.40855730487690733,0.4714805607853688
cg08374320,0.0133318111559857,0.2874569105698989,-0.5500837335610161,0.5767473558729875,0.518495700993775
cg12777482,-0.0234902693366765,0.3684164980682172,-0.7455866055503823,0.6986060668770292,0.47458062828203107
cg04228083,-0.0153061881538709,0.4337714485633395,-0.8654982273380163,0.8348858510302746,0.48592572497793374
cg24579136,-0.0354107058794147,0.4362674081419592,-0.8904948258376547,0.8196734140788252,0.46765439913155227
cg23073646,-0.0236256409970888,0.2605864676228904,-0.5343751175379539,0.4871238355437763,0.46388004826902696
cg24211745,-0.0334278554990262,0.3952069499114716,-0.8080334773255105,0.7411777663274581,0.46629639089086394
cg09227751,-0.060179765305825,0.4766656234284041,-0.994444387225497,0.8740848566138469,0.4497664104360779
cg15323371,-0.046067129290544,0.2943852468058229,-0.6230622130299569,0.5309279544488689,0.4378250309772044
cg09811333,-0.0315963676773099,0.3828652874745187,-0.7820123311273666,0.7188195957727468,0.46711419391878706
cg06734921,-0.0139209208110335,0.2935278931347855,-0.5892355913552131,0.5613937497331462,0.4810867627706632
cg13556544,-0.0930798935462689,0.5007259810947474,-1.0745028164919739,0.888343029399436,0.4262655584485806
cg12760766,-0.0144661614937125,0.2353568526620155,-0.4757655927112629,0.4468332697238379,0.4754945241051719
cg20184720,-0.018318282303948,0.3341066439952967,-0.6731673045347296,0.6365307399268335,0.47813788581095307
cg14181386,0.0398680794957612,0.5022555053374474,-0.9445527109656358,1.0242888699571582,0.5316340498132069
cg01692291,-0.0250135268519142,0.2231395699288642,-0.46236708391248804,0.4123400302086596,0.4553728030228793
cg12734405,0.012924229966783,0.2126114309939496,-0.4037941747813582,0.4296426347149242,0.5242359881682359
cg20993115,-0.0152495926232271,0.2776502934354514,-0.5594441677567118,0.5289449825102576,0.4780996091814044
cg06257833,-0.060774340857854,0.5120873401776019,-1.0644655276059538,0.9429168458902457,0.4527645839783294
cg07847256,-0.0243284784122305,0.2356133892342935,-0.4861307213114458,0.4374737644869848,0.4588799277254839
cg25982943,0.0192841911113336,0.262494916201957,-0.495205844644502,0.5337742268671692,0.5292819558006581
cg02411450,0.0025639694292564,0.2232265320657847,-0.4349600334196816,0.4400879722781944,0.5045821314837634
cg18410307,-0.0384747487552875,0.4644599923019566,-0.9488163336671225,0.8718668361565474,0.4669903376610165
cg22256767,-0.0123199814664462,0.2164902638581869,-0.43664089862849254,0.41200093569560015,0.4773093262756938
cg06338197,-0.0185314698234273,0.3259027325186811,-0.6573008255600423,0.6202378859131876,0.4773275763343918
cg24859789,0.0007355881441619,0.4706414347580454,-0.9217216239816071,0.9231928002699308,0.5006235258320224
cg17363691,-0.0081256928054981,0.2305029328754002,-0.4599114412412824,0.44366005563028627,0.4859393930764411
cg04593944,0.0255070411885999,0.5225607499460332,-0.9987120287056251,1.0497261110828249,0.5194652924854424
cg15050504,-0.0341319770182072,0.4526624083480274,-0.9213502973803409,0.8530863433439264,0.46994714739853694
cg11910717,-0.0410964648957721,0.3301827168890124,-0.6882545899982364,0.6060616602066922,0.4504732280515126
cg04388093,0.0272445411731406,0.2780158054160873,-0.5176664374423905,0.5721555197886716,0.5390324141483576
cg14973983,-0.0285759521087607,0.213839186104191,-0.44770075687297506,0.3905488526554537,0.44684643069646346
cg18991169,-0.020022149627303,0.4082112842936943,-0.8201162668429438,0.7800719675883379,0.4804403240204773
cg09258636,-0.0117735359574821,0.267384543496952,-0.5358472412115081,0.5123001692965439,0.48243935909803226
cg05994794,0.0062663929855253,0.2867939843330166,-0.5558498163071872,0.5683826022782379,0.5087161179852567
cg05850866,-0.0153303249684347,0.2305963374627057,-0.46729914639533787,0.4366384964584684,0.47349735595662723
cg04480633,-0.0221140496157414,0.4311772254398551,-0.8672214114778574,0.8229933122463746,0.4795481702311698
cg02288270,0.0067254507618876,0.2118210214972787,-0.40844375137277866,0.4218946528965538,0.5126645406194847
cg02195448,-0.010203517642766,0.2187611010877684,-0.43897527577479206,0.41856824048926006,0.48139916503016644
cg02705208,0.018544880820777,0.4720695779827993,-0.9067114920255096,0.9438012536670636,0.5156681025781426
cg11822175,-0.0727052386701674,0.5326104399799793,-1.1166217010309267,0.9712112236905919,0.4457101080379178
cg23503584,0.0097629953068206,0.2066711153811433,-0.39531239084022024,0.4148383814538615,0.5188387404248729
cg04570692,-0.0150523925053981,0.2419913675771576,-0.489355472956627,0.45925068794583085,0.4752009101046659
cg21963705,0.0474329731222059,0.4304882321419296,-0.7963239618759761,0.891189908120388,0.5438683276172374
cg00658751,-0.0171555219886434,0.446619171581182,-0.8925290982877601,0.8582180543104732,0.48467960887985406
cg22741677,-0.0393103138717076,0.4716512446429155,-0.963746753371822,0.8851261256284069,0.4667881540374075
cg11863330,-0.0309814006653979,0.347421563153569,-0.7119276644463931,0.6499648631155973,0.46447132198993235
cg08410201,-0.0226039499215461,0.2210166134567648,-0.45579651229680507,0.4105886124537129,0.4592701404704873
cg01609034,-0.008053284757384,0.1905794450951096,-0.3815889971437988,0.3654824276290308,0.48314697636654536
cg24488281,-0.0471195005104389,0.3074448531070351,-0.6497114126002277,0.5554724115793499,0.4390959774572023
cg20876490,-0.0034045646214973,0.3840913050800446,-0.7562235225783847,0.7494143933353901,0.4964638434396441
cg23832061,-0.0072976963644759,0.2864778633263226,-0.5687943084840681,0.5541989157551164,0.4898385000706009
cg18994927,-0.0423917278531225,0.464496747952223,-0.9528053538394796,0.8680218981332346,0.46364149960391665
cg00207040,-0.0042053760999749,0.2446060885796722,-0.4836333097161324,0.4752225575161826,0.49314154567678825
cg01314755,0.0176374246059397,0.2250616713231585,-0.42348345118745095,0.45875830039933035,0.5312319678707744
cg08495448,0.0031127160955603,0.5305263211547633,-1.0367188733677757,1.0429443055588965,0.5023406697901244
cg26125652,-0.0283430733551326,0.282317934555291,-0.581686225083503,0.5250000783732377,0.4600157009381466
cg11128550,-0.0076489364845921,0.3755407027940749,-0.7437087139609789,0.7284108409917948,0.4918749867298037
cg00616272,0.0113951566004253,0.3922818859966734,-0.7574773399530546,0.7802676531539052,0.5115870007656411
cg06006726,-0.0418392169658751,0.3285835455803999,-0.685862966303459,0.6021845323717088,0.44933879664692045
cg26074576,-0.0114934230159509,0.2640412204975828,-0.5290142151912132,0.5060273691593113,0.4826399650509142
cg02448386,0.0195095652165612,0.3337953085387155,-0.6347292395193211,0.6737483699524436,0.5233039863237947
cg25245209,-0.0375674463978223,0.2992877362665722,-0.6241714094803037,0.5490365166846591,0.4500548224773442
cg02491716,0.0060277209749417,0.2069544904344843,-0.39960308027664754,0.41165852222653093,0.5116178817754098
cg00842154,-0.0104969170377234,0.2477402191692003,-0.496067746609356,0.47507391253390924,0.4831016079198137
cg23905307,-0.0442585053550431,0.477942388222539,-0.9810255862712195,0.8925085755611334,0.46310980732160245
cg18673419,-0.0363958432765436,0.2678815581569508,-0.5614436972641671,0.48865201071107994,0.44596383215716207
cg02907113,-0.0369765601259638,0.3842253032887928,-0.7900581545719977,0.71610503432007,0.46166630746927273
cg05293246,-0.0128943951935841,0.2620413195595307,-0.5264953815302643,0.500706591143096,0.4803769718072589
cg11545683,-0.0014354726167626,0.467820649201677,-0.9183639450520494,0.9154929998185243,0.49877587741899465
cg15780307,-0.0130271879865434,0.2376111979615212,-0.47874513599112495,0.45269076001803815,0.4781386833451955
cg04616318,-0.0315147352844601,0.4972818782741173,-1.00618721670173,0.9431577461328098,0.4747343504883008
cg07311313,-0.001025652592081,0.2966716794441508,-0.5825021443026165,0.5804508391184545,0.49862078048818503
cg24580833,-0.0158290313281065,0.2272247038180232,-0.461189450811432,0.429531388155219,0.4722311617683923
cg06121356,-0.0206208816532651,0.2496825898953518,-0.5099987578481546,0.46875699454162445,0.46708941890716515
cg21028063,-0.031615043695668,0.3596630335736387,-0.7365545894999999,0.6733245021086638,0.4649773456821844
cg19088488,0.0370676276276775,0.2935187474006931,-0.5382291172776811,0.612364372533036,0.5502476613007551
cg24840164,-0.0057478841722956,0.2405276049091716,-0.47718198979427195,0.46568622144968075,0.49046739026327046
cg13105903,-0.0514002467314023,0.5327792005486072,-1.0956474798066724,0.9928469863438678,0.46157138593159186
cg08317235,0.0202983743493251,0.3693312829696034,-0.7035909402710975,0.7441876889697477,0.521914755818349
cg12985822,0.0133313360198012,0.296637886334524,-0.5680789211958658,0.5947415932354682,0.5179230100956567
cg27196484,-0.0656371844859984,0.46214976934943,-0.9714507324108812,0.8401763634388844,0.4435298187210641
cg16877651,0.0036109307562525,0.230126682328945,-0.4474373666084797,0.45465922812098475,0.5062595689685581
cg11474318,-0.0280250050856826,0.3481304389793357,-0.7103606654851806,0.6543106553138154,0.4679192215703263
cg17507989,-0.032850656796721,0.4596333296663309,-0.9337319829427295,0.8680306693492876,0.47151127625728007
cg05008505,-0.0336795653826262,0.448338431614127,-0.912422891346315,0.8450637605810627,0.47005927823249594
cg15292174,-0.0178658632879073,0.3127520660157264,-0.6308599126787311,0.5951281861029165,0.47722293632735957
cg20075843,0.0267448826884389,0.4362686337755456,-0.8283416395116304,0.8818314048885082,0.5244413290490939
cg01689437,-0.0243772101652464,0.5098423498179757,-1.0236682158084787,0.974913795477986,0.4809325458083752
cg10264911,-0.0400120790623448,0.4171094938810897,-0.8575466870692806,0.777522528944591,0.4617892594359151
cg20943712,0.0103048376579609,0.1803879191587501,-0.3432554838931893,0.3638651592091111,0.5227775816165797
cg07892422,0.002279085969623,0.4982208779174874,-0.9742338347486523,0.9787920066878983,0.501824934729264
cg21847690,-0.0196605215329361,0.2425701989568895,-0.4950981114884395,0.45577706842256727,0.4677007553347703
cg11275974,0.0398415278936954,0.5305135203153637,-0.9999649719244175,1.0796480277118083,0.5299323979799988
cg02102645,-0.0159810194185585,0.3774519200945647,-0.7557867828039052,0.7238247439667883,0.48311414062420655
cg17136263,0.0067760164953407,0.214615132116133,-0.41386964245228,0.4274216754429614,0.5125936619385283
